Nome,Comandante,Cor,Custo,Tipo,Subtipo,Preco_USD,EDHREC_Rank,Deck
Worthy Knight,0,W,2,Creature,Human Knight,0.25,6040,januariobitencourt
"Atraxa, Praetors' Voice",1,BGUW,4,Legendary Creature,Phyrexian Angel Horror,20.17,1786,joaofwa
Ancient Ziggurat,0,Incolor,0,Land,N/A,1.95,3588,joaofwa
Arcane Signet,0,Incolor,2,Artifact,N/A,1.0,3,joaofwa
Blightbelly Rat,0,B,2,Creature,Phyrexian Rat,0.15,2090,joaofwa
Blighted Agent,0,U,2,Creature,Phyrexian Human Rogue,1.09,2426,joaofwa
Bloated Contaminator,0,G,3,Creature,Phyrexian Beast,1.51,2012,joaofwa
Bojuka Bog,0,B,0,Land,N/A,N/A,30,joaofwa
Breeding Pool,0,GU,0,Land,Forest Island,19.04,71,joaofwa
Cankerbloom,0,G,2,Creature,Phyrexian Fungus,0.39,493,joaofwa
Cavern of Souls,0,Incolor,0,Land,N/A,36.9,112,joaofwa
Command Beacon,0,Incolor,0,Land,N/A,7.0,227,joaofwa
Command Tower,0,Incolor,0,Land,N/A,1.0,2,joaofwa
Contaminant Grafter,0,G,5,Creature,Phyrexian Druid,8.44,2727,joaofwa
Door of Destinies,0,Incolor,4,Artifact,N/A,9.58,880,joaofwa
Dreamroot Cascade,0,GU,0,Land,N/A,1.0,255,joaofwa
"Elesh Norn, Grand Cenobite",0,W,7,Legendary Creature,Phyrexian Praetor,16.54,575,joaofwa
Exotic Orchard,0,Incolor,0,Land,N/A,N/A,9,joaofwa
Experimental Augury,0,U,2,Instant,N/A,0.34,1320,joaofwa
"Ezuri, Stalker of Spheres",0,GU,4,Legendary Creature,Phyrexian Elf Warrior,0.43,2276,joaofwa
Farseek,0,G,2,Sorcery,N/A,1.0,27,joaofwa
Fell the Profane // Fell Mire,0,B,4,Instant // Land,N/A,2.9,559,joaofwa
Flensing Raptor,0,W,3,Creature,Phyrexian Bird,0.03,10578,joaofwa
Flesh-Eater Imp,0,B,4,Creature,Phyrexian Imp,N/A,9348,joaofwa
Forest,0,G,0,Basic Land,Forest,N/A,N/A,joaofwa
Galadriel's Dismissal,0,W,1,Instant,N/A,15.63,1970,joaofwa
Glissa's Retriever,0,G,6,Creature,Phyrexian Beast,0.51,6568,joaofwa
Glistening Sphere,0,Incolor,3,Artifact,N/A,12.63,1857,joaofwa
Godless Shrine,0,BW,0,Land,Plains Swamp,15.7,68,joaofwa
Guardian Project,0,G,4,Enchantment,N/A,9.08,277,joaofwa
Gulping Scraptrap,0,B,5,Creature,Phyrexian Horror,0.05,8451,joaofwa
Hallowed Fountain,0,UW,0,Land,Plains Island,11.71,75,joaofwa
Hand of the Praetors,0,B,4,Creature,Phyrexian Zombie,5.35,7737,joaofwa
Ichor Rats,0,B,3,Creature,Phyrexian Rat,2.26,2321,joaofwa
Inexorable Tide,0,U,5,Enchantment,N/A,4.05,1248,joaofwa
Infectious Bite,0,G,2,Instant,N/A,0.29,2128,joaofwa
Infectious Inquiry,0,B,3,Sorcery,N/A,0.2,1752,joaofwa
Island,0,U,0,Basic Land,Island,N/A,N/A,joaofwa
"Ixhel, Scion of Atraxa",0,BGW,4,Legendary Creature,Phyrexian Angel,3.06,4030,joaofwa
Karn's Bastion,0,Incolor,0,Land,N/A,1.74,199,joaofwa
Metastatic Evangel,0,W,2,Creature,Phyrexian Human Cleric,0.27,2990,joaofwa
Minas Tirith,0,W,0,Legendary Land,N/A,4.86,363,joaofwa
Nature's Lore,0,G,2,Sorcery,N/A,1.9,31,joaofwa
Necrogen Rotpriest,0,BG,4,Creature,Phyrexian Zombie Cleric,0.11,5399,joaofwa
Norn's Decree,0,W,3,Enchantment,N/A,4.21,2945,joaofwa
Overgrown Tomb,0,BG,0,Land,Swamp Forest,12.46,79,joaofwa
Path to Exile,0,W,1,Instant,N/A,0.94,15,joaofwa
Pestilent Syphoner,0,B,2,Creature,Phyrexian Insect,0.06,4708,joaofwa
Phyresis Outbreak,0,B,3,Sorcery,N/A,7.76,2555,joaofwa
Phyrexian Censor,0,W,3,Creature,Phyrexian Wizard,0.2,2801,joaofwa
Phyrexian Swarmlord,0,G,6,Creature,Phyrexian Insect Horror,1.89,3408,joaofwa
Plague Nurse,0,G,4,Creature,Phyrexian Cleric,0.05,11430,joaofwa
Plague Stinger,0,B,2,Creature,Phyrexian Insect Horror,0.31,3550,joaofwa
Plains,0,W,0,Basic Land,Plains,N/A,N/A,joaofwa
Prologue to Phyresis,0,U,2,Instant,N/A,0.31,2323,joaofwa
Propaganda,0,U,3,Enchantment,N/A,1.87,145,joaofwa
Radstorm,0,U,4,Instant,N/A,3.27,3034,joaofwa
Reaper of Sheoldred,0,B,5,Creature,Phyrexian Horror,0.46,9966,joaofwa
Rejuvenating Springs,0,GU,0,Land,N/A,4.65,128,joaofwa
Revitalizing Repast // Old-Growth Grove,0,BG,1,Instant // Land,N/A,0.9,1494,joaofwa
Rogue's Passage,0,Incolor,0,Land,N/A,0.42,20,joaofwa
Scavenger Grounds,0,Incolor,0,Land,Desert,0.38,344,joaofwa
Scrawling Crawler,0,Incolor,3,Artifact Creature,Phyrexian Construct,5.63,2018,joaofwa
Secluded Courtyard,0,Incolor,0,Land,N/A,0.2,212,joaofwa
Sejiri Shelter // Sejiri Glacier,0,W,2,Instant // Land,N/A,1.03,1000,joaofwa
Shadowy Backstreet,0,BW,0,Land,Plains Swamp,21.15,889,joaofwa
"Sheoldred, the Apocalypse",0,B,4,Legendary Creature,Phyrexian Praetor,77.75,459,joaofwa
"Sheoldred, Whispering One",0,B,7,Legendary Creature,Phyrexian Praetor,16.5,571,joaofwa
Shipwreck Marsh,0,BU,0,Land,N/A,3.13,216,joaofwa
"Shizo, Death's Storehouse",0,B,0,Legendary Land,N/A,24.42,598,joaofwa
Sink into Stupor // Soporific Springs,0,U,3,Instant // Land,N/A,7.83,479,joaofwa
"Skithiryx, the Blight Dragon",0,B,5,Legendary Creature,Phyrexian Dragon Skeleton,10.53,2359,joaofwa
"Skrelv, Defector Mite",0,W,1,Legendary Artifact Creature,Phyrexian Mite,2.1,952,joaofwa
Sol Ring,0,Incolor,1,Artifact,N/A,2.0,1,joaofwa
Spinebiter,0,G,6,Creature,Phyrexian Beast,0.68,13058,joaofwa
Suture Priest,0,W,2,Creature,Phyrexian Cleric,2.45,1005,joaofwa
Swamp,0,B,0,Basic Land,Swamp,N/A,N/A,joaofwa
Swords to Plowshares,0,W,1,Instant,N/A,1.25,11,joaofwa
Tainted Observer,0,GU,3,Creature,Phyrexian Bird,0.1,4593,joaofwa
Tainted Strike,0,B,1,Instant,N/A,1.98,1941,joaofwa
Teferi's Protection,0,W,3,Instant,N/A,53.3,76,joaofwa
"Tekuthal, Inquiry Dominus",0,U,4,Legendary Creature,Phyrexian Horror,5.44,1452,joaofwa
The Seedcore,0,Incolor,0,Land,Sphere,0.27,4195,joaofwa
Three Tree City,0,Incolor,0,Legendary Land,N/A,25.67,429,joaofwa
Three Visits,0,G,2,Sorcery,N/A,6.87,44,joaofwa
Thrummingbird,0,U,2,Creature,Phyrexian Bird Horror,0.21,851,joaofwa
Triumph of the Hordes,0,G,4,Sorcery,N/A,N/A,1003,joaofwa
Tyrranax Rex,0,G,7,Creature,Phyrexian Dinosaur,5.9,2016,joaofwa
Unclaimed Territory,0,Incolor,0,Land,N/A,0.24,192,joaofwa
Underground Mortuary,0,BG,0,Land,Swamp Forest,14.99,729,joaofwa
Undergrowth Stadium,0,BG,0,Land,N/A,9.78,170,joaofwa
Vault of the Archangel,0,BW,0,Land,N/A,1.0,538,joaofwa
Venerated Rotpriest,0,G,1,Creature,Phyrexian Druid,2.22,2123,joaofwa
Viral Drake,0,U,4,Creature,Phyrexian Drake,3.93,5401,joaofwa
"Vishgraz, the Doomhive",0,BGW,5,Legendary Creature,Phyrexian Insect,0.79,4724,joaofwa
Voidwing Hybrid,0,BU,2,Creature,Phyrexian Bat,0.13,5677,joaofwa
"Vorinclex, Monstrous Raider",0,G,6,Legendary Creature,Phyrexian Praetor,56.42,871,joaofwa
Vraska's Fall,0,B,3,Instant,N/A,0.18,1700,joaofwa
Wastewood Verge,0,BG,0,Land,N/A,6.43,6779,joaofwa
"Zopandrel, Hunger Dominus",0,G,7,Legendary Creature,Phyrexian Horror,9.02,768,joaofwa
"Kyler, Sigardian Emissary",1,GW,5,Legendary Creature,Human Cleric,0.64,4377,koyamatetsu
"Aragorn and Arwen, Wed",0,GW,6,Legendary Creature,Human Elf Noble,N/A,5852,koyamatetsu
Arcane Signet,0,Incolor,2,Artifact,N/A,1.0,3,koyamatetsu
Augur of Autumn,0,G,3,Creature,Human Druid,1.04,1018,koyamatetsu
Avabruck Caretaker // Hollowhenge Huntmaster,0,G,6,Creature,Human Werewolf // Creature — Werewolf,5.25,5777,koyamatetsu
Banner of Kinship,0,Incolor,5,Artifact,N/A,7.6,1589,koyamatetsu
Biophagus,0,G,2,Creature,Human Tyranid Wizard,13.83,2235,koyamatetsu
"Black Panther, Wakandan King",0,GW,2,Legendary Creature,Human Noble Hero,18.13,12155,koyamatetsu
"Boseiju, Who Endures",0,G,0,Legendary Land,N/A,29.49,80,koyamatetsu
Bountiful Promenade,0,GW,0,Land,N/A,8.59,186,koyamatetsu
Cavern of Souls,0,Incolor,0,Land,N/A,36.9,112,koyamatetsu
Cemetery Protector,0,W,4,Creature,Human Soldier,0.82,6941,koyamatetsu
Champion of Lambholt,0,G,3,Creature,Human Warrior,1.51,375,koyamatetsu
Champions of Minas Tirith,0,W,6,Creature,Human Soldier,0.21,4423,koyamatetsu
City of Brass,0,Incolor,0,Land,N/A,18.62,98,koyamatetsu
Clever Concealment,0,W,4,Instant,N/A,17.75,831,koyamatetsu
Command Tower,0,Incolor,0,Land,N/A,1.0,2,koyamatetsu
Coppercoat Vanguard,0,W,2,Creature,Human Soldier,0.18,3004,koyamatetsu
Destiny Spinner,0,G,2,Enchantment Creature,Human,0.62,664,koyamatetsu
"Eiganjo, Seat of the Empire",0,W,0,Legendary Land,N/A,4.07,293,koyamatetsu
Elven Chorus,0,G,4,Enchantment,N/A,4.15,964,koyamatetsu
Emissary Green,0,G,5,Legendary Creature,Human Advisor,0.4,9185,koyamatetsu
Envoy of the Ancestors,0,W,3,Creature,Human Cleric,0.22,4647,koyamatetsu
Eternal Witness,0,G,3,Creature,Human Shaman,1.34,66,koyamatetsu
Farseek,0,G,2,Sorcery,N/A,1.0,27,koyamatetsu
Flawless Maneuver,0,W,3,Instant,N/A,12.23,214,koyamatetsu
Folk Hero,0,W,2,Legendary Enchantment,Background,N/A,3432,koyamatetsu
Forest,0,G,0,Basic Land,Forest,N/A,N/A,koyamatetsu
Get Lost,0,W,2,Instant,N/A,5.1,1626,koyamatetsu
Grand Abolisher,0,W,2,Creature,Human Cleric,10.83,257,koyamatetsu
"Greymond, Avacyn's Stalwart",0,W,4,Legendary Creature,Human Soldier,51.56,4894,koyamatetsu
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",0,G,3,Legendary Enchantment // Legendary Land,N/A,4.23,518,koyamatetsu
Guardian Project,0,G,4,Enchantment,N/A,9.08,277,koyamatetsu
Guide of Souls,0,W,1,Creature,Human Cleric,2.35,2635,koyamatetsu
"Halana, Kessig Ranger",0,G,4,Legendary Creature,Human Archer Ranger,0.17,7475,koyamatetsu
Hardened Scales,0,G,1,Enchantment,N/A,2.15,243,koyamatetsu
Herald of War,0,W,5,Creature,Angel,5.39,2721,koyamatetsu
Heroic Intervention,0,G,2,Instant,N/A,11.66,34,koyamatetsu
Heronblade Elite,0,G,3,Creature,Human Warrior,1.61,3376,koyamatetsu
Hushwood Verge,0,GW,0,Land,N/A,5.46,2027,koyamatetsu
Imposing Sovereign,0,W,2,Creature,Human Noble,0.47,10103,koyamatetsu
Intrepid Paleontologist,0,G,2,Creature,Human Druid,0.29,5216,koyamatetsu
"Katilda, Dawnhart Prime",0,GW,2,Legendary Creature,Human Warlock,0.49,3127,koyamatetsu
Krosan Verge,0,Incolor,0,Land,N/A,0.11,548,koyamatetsu
Land Tax,0,W,1,Enchantment,N/A,21.53,404,koyamatetsu
"Leinore, Autumn Sovereign",0,GW,4,Legendary Creature,Human Noble,0.53,4421,koyamatetsu
Mana Confluence,0,Incolor,0,Land,N/A,28.81,110,koyamatetsu
"Mangara, the Diplomat",0,W,4,Legendary Creature,Human Cleric,N/A,824,koyamatetsu
Masako the Humorless,0,W,3,Legendary Creature,Human Advisor,4.93,11206,koyamatetsu
Minas Tirith,0,W,0,Legendary Land,N/A,4.86,363,koyamatetsu
"Myrel, Shield of Argive",0,W,4,Legendary Creature,Human Soldier,22.83,1224,koyamatetsu
"Odric, Lunarch Marshal",0,W,4,Legendary Creature,Human Soldier,0.26,1325,koyamatetsu
"Odric, Master Tactician",0,W,4,Legendary Creature,Human Soldier,0.36,1683,koyamatetsu
Oltec Matterweaver,0,W,3,Creature,Human Artificer,2.74,4246,koyamatetsu
"Othelm, Sigardian Outcast",0,GW,3,Legendary Creature,Human,0.34,12983,koyamatetsu
Overgrown Farmland,0,GW,0,Land,N/A,N/A,338,koyamatetsu
Overwhelming Stampede,0,G,5,Sorcery,N/A,1.99,476,koyamatetsu
"Oviya, Automech Artisan",0,G,4,Legendary Creature,Human Artificer,0.99,9105,koyamatetsu
"Ozolith, the Shattered Spire",0,G,2,Legendary Artifact,N/A,9.55,590,koyamatetsu
Patchwork Banner,0,Incolor,3,Artifact,N/A,4.66,492,koyamatetsu
Path to Exile,0,W,1,Instant,N/A,0.94,15,koyamatetsu
Plains,0,W,0,Basic Land,Plains,N/A,N/A,koyamatetsu
Preacher,0,W,3,Creature,Human Cleric,N/A,19779,koyamatetsu
Ranger-Captain of Eos,0,W,3,Creature,Human Soldier Ranger,49.27,674,koyamatetsu
Reflecting Pool,0,Incolor,0,Land,N/A,7.48,173,koyamatetsu
Reverent Hoplite,0,W,5,Creature,Human Soldier,0.2,4223,koyamatetsu
Rogue's Passage,0,Incolor,0,Land,N/A,0.42,20,koyamatetsu
"Saryth, the Viper's Fang",0,G,4,Legendary Creature,Human Warlock,0.88,967,koyamatetsu
Selesnya Signet,0,GW,2,Artifact,N/A,N/A,795,koyamatetsu
Selfless Squire,0,W,4,Creature,Human Soldier,0.17,2398,koyamatetsu
Sol Ring,0,Incolor,1,Artifact,N/A,2.0,1,koyamatetsu
Springleaf Drum,0,Incolor,1,Artifact,N/A,0.85,690,koyamatetsu
Sunpetal Grove,0,GW,0,Land,N/A,N/A,182,koyamatetsu
Swords to Plowshares,0,W,1,Instant,N/A,1.25,11,koyamatetsu
Sylvan Library,0,G,2,Enchantment,N/A,26.11,188,koyamatetsu
Talisman of Unity,0,GW,2,Artifact,N/A,0.32,925,koyamatetsu
Teferi's Protection,0,W,3,Instant,N/A,53.3,76,koyamatetsu
Temple Garden,0,GW,0,Land,Forest Plains,12.66,85,koyamatetsu
"Thalia, Heretic Cathar",0,W,3,Legendary Creature,Human Soldier,1.01,1334,koyamatetsu
The Great Henge,0,G,9,Legendary Artifact,N/A,64.72,220,koyamatetsu
The Ozolith,0,Incolor,1,Legendary Artifact,N/A,32.59,329,koyamatetsu
The Wandering Rescuer,0,W,5,Legendary Creature,Human Samurai Noble,1.09,8423,koyamatetsu
Three Tree City,0,Incolor,0,Legendary Land,N/A,25.67,429,koyamatetsu
"Torens, Fist of the Angels",0,GW,3,Legendary Creature,Human Cleric,0.24,3022,koyamatetsu
Tribute to the World Tree,0,G,3,Enchantment,N/A,12.88,370,koyamatetsu
Triumph of the Hordes,0,G,4,Sorcery,N/A,N/A,1003,koyamatetsu
Winds of Abandon,0,W,2,Sorcery,N/A,8.56,1832,koyamatetsu
Windswept Heath,0,Incolor,0,Land,N/A,7.73,52,koyamatetsu
"Giada, Font of Hope",1,W,2,Legendary Creature,Angel,1.16,1659,leandrocastro
"Akroma, Angel of Wrath",0,W,8,Legendary Creature,Angel,4.18,3718,leandrocastro
Angel of Condemnation,0,W,4,Creature,Angel,0.44,10890,leandrocastro
Angel of Indemnity,0,W,6,Creature,Angel Warrior,2.66,4591,leandrocastro
Angel of Jubilation,0,W,4,Creature,Angel,15.8,4293,leandrocastro
Angel of Sanctions,0,W,5,Creature,Angel,0.38,7307,leandrocastro
Angel of Vitality,0,W,3,Creature,Angel,N/A,2177,leandrocastro
Angelic Skirmisher,0,W,6,Creature,Angel,1.98,4057,leandrocastro
Arcane Signet,0,Incolor,2,Artifact,N/A,1.0,3,leandrocastro
Arch of Orazca,0,Incolor,0,Land,N/A,0.16,1782,leandrocastro
Archangel of Thune,0,W,5,Creature,Angel,52.46,1436,leandrocastro
Archangel of Tithes,0,W,4,Creature,Angel,3.5,2326,leandrocastro
"Avacyn, Angel of Hope",0,W,8,Legendary Creature,Angel,35.01,780,leandrocastro
"Avacyn, Guardian Angel",0,W,5,Legendary Creature,Angel,0.95,12784,leandrocastro
Baneslayer Angel,0,W,5,Creature,Angel,3.18,3938,leandrocastro
Battle Angels of Tyr,0,W,4,Creature,Angel Knight,16.05,1548,leandrocastro
Bishop of Wings,0,W,2,Creature,Human Cleric,5.76,3492,leandrocastro
Bonders' Enclave,0,Incolor,0,Land,N/A,0.57,572,leandrocastro
Boon-Bringer Valkyrie,0,W,5,Creature,Angel Warrior,0.34,6216,leandrocastro
Breathkeeper Seraph,0,W,6,Creature,Angel,0.93,5946,leandrocastro
"Bruna, the Fading Light",0,W,7,Legendary Creature,Angel Horror,1.83,2299,leandrocastro
Castle Ardenvale,0,W,0,Land,N/A,N/A,608,leandrocastro
"Eiganjo, Seat of the Empire",0,W,0,Legendary Land,N/A,4.07,293,leandrocastro
Elspeth Conquers Death,0,W,5,Enchantment,Saga,0.65,2403,leandrocastro
Emeria Shepherd,0,W,7,Creature,Angel,5.84,1563,leandrocastro
"Emeria, the Sky Ruin",0,W,0,Land,N/A,14.1,1079,leandrocastro
Entreat the Angels,0,W,3,Sorcery,N/A,0.38,4224,leandrocastro
Everything Comes to Dust,0,W,10,Sorcery,N/A,2.37,4545,leandrocastro
Exemplar of Light,0,W,4,Creature,Angel,3.23,3649,leandrocastro
Expedition Map,0,Incolor,1,Artifact,N/A,N/A,400,leandrocastro
Farewell,0,W,6,Sorcery,N/A,5.12,147,leandrocastro
Firemane Commando,0,W,4,Creature,Angel Soldier,6.4,1573,leandrocastro
Flare of Fortitude,0,W,4,Instant,N/A,2.87,1378,leandrocastro
Folk Hero,0,W,2,Legendary Enchantment,Background,N/A,3432,leandrocastro
Generous Gift,0,W,3,Instant,N/A,0.77,43,leandrocastro
"Gisela, the Broken Blade",0,W,4,Legendary Creature,Angel Horror,22.16,2427,leandrocastro
Herald of Eternal Dawn,0,W,7,Creature,Angel,2.25,7570,leandrocastro
Herald of the Host,0,W,5,Creature,Angel,0.27,7871,leandrocastro
Herald of War,0,W,5,Creature,Angel,5.39,2721,leandrocastro
Herald's Horn,0,Incolor,3,Artifact,N/A,5.06,126,leandrocastro
Karmic Guide,0,W,5,Creature,Angel Spirit,2.12,717,leandrocastro
Land Tax,0,W,1,Enchantment,N/A,21.53,404,leandrocastro
Legion Loyalty,0,W,8,Enchantment,N/A,N/A,2993,leandrocastro
"Linvala, Keeper of Silence",0,W,4,Legendary Creature,Angel,18.69,1896,leandrocastro
Lyra Dawnbringer,0,W,5,Legendary Creature,Angel,N/A,1739,leandrocastro
Marshal's Anthem,0,W,4,Enchantment,N/A,0.11,3626,leandrocastro
Minas Tirith,0,W,0,Legendary Land,N/A,4.86,363,leandrocastro
"Nykthos, Shrine to Nyx",0,Incolor,0,Legendary Land,N/A,39.86,166,leandrocastro
Oketra's Monument,0,Incolor,3,Legendary Artifact,N/A,5.26,838,leandrocastro
Path of Ancestry,0,Incolor,0,Land,N/A,N/A,14,leandrocastro
Pearl Medallion,0,Incolor,2,Artifact,N/A,3.3,675,leandrocastro
Plains,0,W,0,Basic Land,Plains,N/A,N/A,leandrocastro
Plaza of Heroes,0,Incolor,0,Land,N/A,5.55,453,leandrocastro
Quicksilver Amulet,0,Incolor,4,Artifact,N/A,2.42,2824,leandrocastro
Resplendent Angel,0,W,3,Creature,Angel,4.91,2180,leandrocastro
Reya Dawnbringer,0,W,9,Legendary Creature,Angel,5.88,3315,leandrocastro
Righteous Valkyrie,0,W,3,Creature,Angel Cleric,4.69,1791,leandrocastro
Rogue's Passage,0,Incolor,0,Land,N/A,0.42,20,leandrocastro
Search for Glory,0,W,3,Snow Sorcery,N/A,0.67,3017,leandrocastro
Sejiri Shelter // Sejiri Glacier,0,W,2,Instant // Land,N/A,1.03,1000,leandrocastro
"Sephara, Sky's Blade",0,W,7,Legendary Creature,Angel,3.88,1159,leandrocastro
Seraph Sanctuary,0,Incolor,0,Land,N/A,1.25,2121,leandrocastro
Serra's Emissary,0,W,7,Creature,Angel,6.19,2182,leandrocastro
Sol Ring,0,Incolor,1,Artifact,N/A,2.0,1,leandrocastro
Starnheim Aspirant,0,W,3,Creature,Human Cleric,9.8,2599,leandrocastro
Steel Seraph,0,W,6,Artifact Creature,Angel,2.3,4380,leandrocastro
Stroke of Midnight,0,W,3,Instant,N/A,N/A,270,leandrocastro
Swords to Plowshares,0,W,1,Instant,N/A,1.25,11,leandrocastro
Teferi's Protection,0,W,3,Instant,N/A,53.3,76,leandrocastro
The Ozolith,0,Incolor,1,Legendary Artifact,N/A,32.59,329,leandrocastro
Thraben Watcher,0,W,4,Creature,Angel,0.43,4031,leandrocastro
Three Tree City,0,Incolor,0,Legendary Land,N/A,25.67,429,leandrocastro
True Conviction,0,W,6,Enchantment,N/A,4.46,1502,leandrocastro
Twilight Shepherd,0,W,6,Creature,Angel,0.86,12336,leandrocastro
Urza's Incubator,0,Incolor,3,Artifact,N/A,11.83,349,leandrocastro
Valkyrie Harbinger,0,W,6,Creature,Angel Cleric,3.63,2444,leandrocastro
War Room,0,Incolor,0,Land,N/A,2.9,135,leandrocastro
Wojek Investigator,0,W,3,Creature,Angel Detective,0.21,4488,leandrocastro
Youthful Valkyrie,0,W,2,Creature,Angel,0.22,3700,leandrocastro
Hakbal of the Surging Soul,1,GU,4,Legendary Creature,Merfolk Scout,0.6,3506,lucasccp_
Aetherize,0,U,4,Instant,N/A,0.37,417,lucasccp_
Alchemist's Refuge,0,GU,0,Land,N/A,0.82,1033,lucasccp_
Arcane Signet,0,Incolor,2,Artifact,N/A,1.0,3,lucasccp_
Beast Within,0,G,3,Instant,N/A,N/A,22,lucasccp_
Cold-Eyed Selkie,0,GU,3,Creature,Merfolk Rogue,0.18,1556,lucasccp_
Command Tower,0,Incolor,0,Land,N/A,1.0,2,lucasccp_
Commander's Sphere,0,Incolor,3,Artifact,N/A,0.16,32,lucasccp_
Counterspell,0,U,2,Instant,N/A,2.17,19,lucasccp_
Cultivate,0,G,3,Sorcery,N/A,N/A,16,lucasccp_
Deepchannel Mentor,0,U,6,Creature,Merfolk Rogue,7.6,9060,lucasccp_
Deeproot Elite,0,G,2,Creature,Merfolk Warrior,0.1,4580,lucasccp_
Deeproot Historian,0,G,4,Creature,Merfolk Druid,0.07,5921,lucasccp_
Deeproot Waters,0,U,3,Enchantment,N/A,0.09,3713,lucasccp_
Emperor Mihail II,0,U,3,Legendary Creature,Merfolk Noble,0.09,3633,lucasccp_
Essence Scatter,0,U,2,Instant,N/A,0.07,3430,lucasccp_
Fog,0,G,1,Instant,N/A,0.38,1014,lucasccp_
Forerunner of the Heralds,0,G,4,Creature,Merfolk Scout,0.35,7341,lucasccp_
Forest,0,G,0,Basic Land,Forest,N/A,N/A,lucasccp_
Hardened Scales,0,G,1,Enchantment,N/A,2.15,243,lucasccp_
Herald of Secret Streams,0,U,4,Creature,Merfolk Warrior,2.14,1104,lucasccp_
Hinterland Harbor,0,GU,0,Land,N/A,1.0,122,lucasccp_
Inspiring Call,0,G,3,Instant,N/A,0.26,302,lucasccp_
Island,0,U,0,Basic Land,Island,N/A,N/A,lucasccp_
Karn's Bastion,0,Incolor,0,Land,N/A,1.74,199,lucasccp_
Kindred Discovery,0,U,5,Enchantment,N/A,6.29,314,lucasccp_
Kiora's Follower,0,GU,2,Creature,Merfolk,0.17,1240,lucasccp_
"Kopala, Warden of Waves",0,U,3,Legendary Creature,Merfolk Wizard,0.09,3611,lucasccp_
"Kumena, Tyrant of Orazca",0,GU,3,Legendary Creature,Merfolk Shaman,0.16,4081,lucasccp_
Llanowar Reborn,0,G,0,Land,N/A,0.08,1747,lucasccp_
Lord of Atlantis,0,U,2,Creature,Merfolk,10.33,4761,lucasccp_
Master of the Pearl Trident,0,U,2,Creature,Merfolk,0.47,3170,lucasccp_
Merfolk Cave-Diver,0,U,3,Creature,Merfolk Scout,0.04,8380,lucasccp_
Merfolk Mistbinder,0,GU,2,Creature,Merfolk Shaman,0.09,4837,lucasccp_
Merfolk Skydiver,0,GU,2,Creature,Merfolk Mutant,0.1,5026,lucasccp_
Merfolk Sovereign,0,U,3,Creature,Merfolk Noble,0.1,3591,lucasccp_
Merrow Harbinger,0,U,4,Creature,Merfolk Wizard,5.17,7875,lucasccp_
Merrow Reejerey,0,U,3,Creature,Merfolk Soldier,0.09,3473,lucasccp_
Mist Dancer,0,U,5,Creature,Merfolk Wizard,0.1,5068,lucasccp_
Mosswort Bridge,0,G,0,Land,N/A,N/A,198,lucasccp_
Mutational Advantage,0,GU,3,Instant,N/A,3.65,2673,lucasccp_
Myriad Landscape,0,Incolor,0,Land,N/A,N/A,21,lucasccp_
Negate,0,U,2,Instant,N/A,N/A,46,lucasccp_
"Nicanzil, Current Conductor",0,GU,2,Legendary Creature,Merfolk Scout,0.03,4677,lucasccp_
Path of Ancestry,0,Incolor,0,Land,N/A,N/A,14,lucasccp_
Prime Speaker Zegana,0,GU,6,Legendary Creature,Merfolk Wizard,0.16,2579,lucasccp_
Rampant Growth,0,G,2,Sorcery,N/A,N/A,26,lucasccp_
Rapid Hybridization,0,U,1,Instant,N/A,N/A,223,lucasccp_
Refute,0,U,3,Instant,N/A,0.08,3791,lucasccp_
Reliquary Tower,0,Incolor,0,Land,N/A,1.75,10,lucasccp_
Ripples of Potential,0,U,2,Instant,N/A,5.01,1790,lucasccp_
Rogue's Passage,0,Incolor,0,Land,N/A,0.42,20,lucasccp_
Ruinous Intrusion,0,G,4,Instant,N/A,0.13,3805,lucasccp_
Salvager of Secrets,0,U,5,Creature,Merfolk Wizard,0.12,12275,lucasccp_
Seafloor Oracle,0,U,4,Creature,Merfolk Wizard,0.12,3867,lucasccp_
Secluded Courtyard,0,Incolor,0,Land,N/A,0.2,212,lucasccp_
Sentinel of the Nameless City,0,G,3,Creature,Merfolk Warrior Scout,2.19,9728,lucasccp_
Shipwreck Dowser,0,U,5,Creature,Merfolk Wizard,0.08,8004,lucasccp_
Simic Growth Chamber,0,GU,0,Land,N/A,0.17,236,lucasccp_
Simic Signet,0,GU,2,Artifact,N/A,0.16,378,lucasccp_
Singer of Swift Rivers,0,GU,3,Creature,Merfolk Shaman,0.09,5125,lucasccp_
Sol Ring,0,Incolor,1,Artifact,N/A,2.0,1,lucasccp_
Stonybrook Banneret,0,U,2,Creature,Merfolk Wizard,0.13,2577,lucasccp_
Streambed Aquitects,0,U,3,Creature,Merfolk Scout,0.2,14531,lucasccp_
Surgespanner,0,U,4,Creature,Merfolk Wizard,0.06,6976,lucasccp_
Svyelun of Sea and Sky,0,U,3,Legendary Creature,Merfolk God,0.18,3364,lucasccp_
